y,u
4.07995264386627,3.45649483074451
4.08396070250931,3.45649483074451
4.08828477904158,3.45649483074451
4.09291096579084,3.45649483074451
4.0978257980094,3.45649483074451
4.1030162419065,3.45649483074451
4.10846968299405,3.45649483074451
4.11417391473276,3.45649483074451
4.12011712746662,3.45649483074451
4.12628789763458,3.45649483074451
4.13267517724935,3.45649483074451
4.13926828363362,3.45649483074451
4.14605688940526,3.45649483074451
4.1530310127031,3.45649483074451
4.16018100764606,3.45649483074451
4.16749755501848,3.45649483074451
4.17497165317537,3.45649483074451
4.18259460916136,3.45649483074451
4.19035803003804,3.45649483074451
4.19825381441411,3.45649483074451
4.20627414417372,3.45649483074451
4.21441147639821,3.45649483074451
4.222658535477,3.45649483074451
4.23100830540344,3.45649483074451
4.23945402225176,3.45649483074451
4.24798916683144,3.45649483074451
4.25660745751536,3.45649483074451
4.26530284323843,3.45649483074451
4.27406949666337,3.45649483074451
4.28290180751054,3.45649483074451
4.29179437604867,3.45649483074451
4.30074200674366,3.45649483074451
4.30973970206249,3.45649483074451
4.31878265642943,3.45649483074451
4.32786625033184,3.45649483074451
4.33698604457277,3.45649483074451
4.34613777466785,3.45649483074451
4.35531734538373,3.45649483074451
4.36452082541556,3.45649483074451
4.37374444220093,3.45649483074451
4.38298457686781,3.45649483074451
4.39223775931397,3.45649483074451
4.4015006634154,3.45649483074451
4.41077010236132,3.45649483074451
4.42004302411339,3.45649483074451
4.42931650698661,3.45649483074451
4.43858775534967,3.45649483074451
4.44785409544227,3.45649483074451
4.45711297130715,3.45649483074451
4.46636194083443,3.45649483074451
4.47559867191605,3.45649483074451
4.4848209387079,3.45649483074451
4.49402661799749,3.45649483074451
4.50321368567479,3.45649483074451
4.51238021330414,3.45649483074451
4.52152436479489,3.45649483074451
4.5306443931687,3.45649483074451
4.53973863742122,3.45649483074451
4.54880551947612,3.45649483074451
4.55784354122927,3.45649483074451
4.56685128168095,3.45649483074451
4.57582739415418,3.45649483074451
4.58477060359689,3.45649483074451
4.59367970396615,3.45649483074451
4.6025535556922,3.45649483074451
4.61139108322063,3.45649483074451
4.62019127263051,3.45649483074451
4.62895316932667,1.28233832584171
4.63712712786931,1.28233832584171
4.64419373257667,1.28233832584171
4.65019613892,1.28233832584171
4.65517585068403,1.28233832584171
4.65917278287628,1.28233832584171
4.66222532229563,1.28233832584171
4.66437038584167,1.28233832584171
4.66564347664431,1.28233832584171
4.66607873809071,1.28233832584171
4.66570900582439,1.28233832584171
4.6645658577893,1.28233832584171
4.6626796623891,3.10703582147627
4.66050345720287,3.10703582147627
4.65846717195332,3.10703582147627
4.65656576406845,3.10703582147627
4.65479435965507,3.10703582147627
4.65314824787745,3.10703582147627
4.65162287552873,3.10703582147627
4.65021384178797,3.10703582147627
4.64891689315626,3.10703582147627
4.64772791856515,3.10703582147627
4.64664294465143,3.10703582147627
4.64565813119214,3.10703582147627
4.64476976669411,3.10703582147627
4.6439742641325,3.10703582147627
4.64326815683303,3.10703582147627
4.64264809449284,3.10703582147627
4.64211083933506,3.10703582147627
4.64165326239237,3.10703582147627
4.64127233991506,3.10703582147627
4.64096514989916,3.10703582147627
4.64072886873054,3.10703582147627
4.64056076794091,3.10703582147627
4.64045821107176,3.10703582147627
4.64041865064267,3.10703582147627
4.64043962522025,3.10703582147627
4.64051875658432,3.10703582147627
4.64065374698793,3.10703582147627
4.64084237650813,3.10703582147627
4.64108250048421,3.10703582147627
4.64137204704068,3.10703582147627
4.64170901469179,3.10703582147627
4.6420914700252,3.10703582147627
4.64251754546172,3.10703582147627
4.64298543708898,3.10703582147627
4.64349340256613,3.10703582147627
4.64403975909749,3.10703582147627
4.64462288147272,3.10703582147627
4.6452412001712,3.10703582147627
4.64589319952863,3.10703582147627
4.64657741596372,3.10703582147627
4.6472924362629,3.10703582147627
4.64803689592119,3.10703582147627
4.64880947753734,3.10703582147627
4.64960890926149,3.10703582147627
4.65043396329352,3.10703582147627
4.65128345443051,3.10703582147627
4.65215623866156,3.10703582147627
4.65305121180865,3.10703582147627
4.65396730821167,3.10703582147627
4.65490349945647,3.10703582147627
4.65585879314447,3.10703582147627
4.65683223170223,2.07716174050047
4.65754007169286,2.07716174050047
4.65771354545594,2.07716174050047
4.65737358887957,2.07716174050047
4.65654036699766,2.07716174050047
4.65523330227061,2.07716174050047
4.65347110185816,2.07716174050047
4.65127178391764,2.07716174050047
4.6486527029598,2.07716174050047
4.64563057429372,2.07716174050047
4.64222149759156,2.07716174050047
4.63844097960274,2.07716174050047
4.63430395604678,2.07716174050047
4.62982481271274,2.07716174050047
4.62501740579267,2.07716174050047
4.61989508147562,2.07716174050047
4.61447069482791,2.07716174050047
4.60875662798452,2.07716174050047
4.60276480767588,2.07716174050047
4.59650672211332,2.07716174050047
4.58999343725598,2.07716174050047
4.58323561248094,2.07716174050047
4.57624351567794,2.07716174050047
4.56902703778909,2.07716174050047
4.56159570681347,2.07716174050047
4.5539587012958,2.07716174050047
4.54612486331766,2.07716174050047
4.53810271100925,2.07716174050047
4.52990045059894,2.07716174050047
4.52152598801736,2.07716174050047
4.51298694007212,2.07716174050047
4.50429064520874,2.07716174050047
4.49544417387299,2.07716174050047
4.48645433848888,2.07716174050047
4.47732770306655,2.07716174050047
4.46807059245349,2.07716174050047
4.45868910124212,2.07716174050047
4.44918910234632,2.07716174050047
4.43957625525907,2.07716174050047
4.42985601400295,2.07716174050047
4.42003363478463,2.07716174050047
4.41011418336439,2.07716174050047
4.40010254215113,2.07716174050047
4.39000341703296,2.07716174050047
4.37982134395307,2.07716174050047
4.36956069524044,2.07716174050047
4.3592256857043,2.07716174050047
4.34882037850112,2.07716174050047
4.33834869078259,2.07716174050047
4.32781439913265,2.07716174050047
4.31722114480134,2.07716174050047
4.30657243874319,2.07716174050047
4.29587166646713,2.07716174050047
4.28512209270513,2.07716174050047
4.27432686590624,2.07716174050047
4.2634890225624,2.07716174050047
4.25261149137252,2.07716174050047
4.24169709725053,2.07716174050047
4.2307485651835,2.07716174050047
4.2197685239452,2.07716174050047
4.20875950967055,2.07716174050047
4.19772396929621,2.07716174050047
4.18666426387214,2.07716174050047
4.17558267174909,2.07716174050047
4.16448139164651,2.07716174050047
4.15336254560548,2.07716174050047
4.1422281818308,2.07716174050047
4.13108027742645,2.07716174050047
4.11992074102844,2.07716174050047
4.10875141533871,2.07716174050047
4.09757407956401,2.07716174050047
4.08639045176308,2.07716174050047
4.07520219110564,2.07716174050047
4.06401090004661,2.07716174050047
4.05281812641843,2.07716174050047
4.04162536544481,2.07716174050047
4.03043406167869,2.07716174050047
4.01924561086734,2.07716174050047
4.00806136174718,2.07716174050047
3.99688261777107,2.07716174050047
3.98571063877054,2.07716174050047
3.97454664255542,2.07716174050047
3.96339180645307,3.60906485372401
3.95278995779613,3.60906485372401
3.94325823118539,3.60906485372401
3.93475857000107,3.60906485372401
3.9272540031479,3.60906485372401
3.92070861239321,3.60906485372401
3.91508750135824,3.60906485372401
3.91035676604851,3.60906485372401
3.90648346681488,3.60906485372401
3.90343560164255,3.60906485372401
3.90118208067089,3.60906485372401
3.89969270185247,3.60906485372401
3.89893812766552,3.60906485372401
3.89888986279907,3.60906485372401
3.89952023273554,3.60906485372401
3.90080236316087,3.60906485372401
3.90271016013697,3.60906485372401
3.90521829097637,3.60906485372401
3.90830216576355,3.60906485372401
3.91193791947187,3.60906485372401
3.9161023946293,3.60906485372401
3.92077312449026,3.60906485372401
3.92592831667464,3.60906485372401
3.93154683723866,3.60906485372401
3.93760819514589,3.60906485372401
3.94409252710954,3.60906485372401
3.9509805827804,3.60906485372401
3.95825371025759,3.60906485372401
3.96589384190144,3.60906485372401
3.97388348043085,3.60906485372401
3.98220568528885,3.60906485372401
3.9908440592628,3.60906485372401
3.99978273534688,3.60906485372401
4.00900636383659,3.60906485372401
4.01850009964608,3.60906485372401
4.02824958984076,3.60906485372401
4.0382409613786,3.60906485372401
4.0484608090547,3.60906485372401
4.05889618364453,3.60906485372401
4.06953458024221,3.60906485372401
4.08036392679058,3.60906485372401
4.09137257280086,3.60906485372401
4.1025492782598,3.60906485372401
4.11388320272285,3.60906485372401
4.12536389459232,3.60906485372401
4.13698128057943,3.60906485372401
4.14872565534994,3.60906485372401
4.16058767135263,3.60906485372401
4.17255832883047,3.60906485372401
4.18462896601419,3.60906485372401
4.19679124949805,3.60906485372401
4.20903716479766,3.60906485372401
4.22135900708961,3.60906485372401
4.23374937213279,3.60906485372401
4.24620114737101,3.60906485372401
4.25870750321657,3.60906485372401
4.27126188451446,3.60906485372401
4.28385800218645,3.60906485372401
4.29648982505466,3.60906485372401
4.30915157184355,3.60906485372401
4.3218377033598,3.60906485372401
4.33454291484874,3.60906485372401
4.34726212852644,3.60906485372401
4.3599904862861,3.60906485372401
4.37272334257743,3.60906485372401
4.38545625745751,3.60906485372401
4.39818498981152,3.60906485372401
4.41090549074165,3.60906485372401
4.42361389712243,3.60906485372401
4.43630652532047,3.60906485372401
4.44897986507662,3.60906485372401
4.46163057354855,3.60906485372401
4.47425546951147,3.60906485372401
4.48685152771476,3.60906485372401
4.49941587339216,3.60906485372401
4.51194577692322,3.60906485372401
4.52443864864342,3.60906485372401
4.5368920338006,-0.11866927752691
4.54859674916781,-0.11866927752691
4.55888337481126,-0.11866927752691
4.56780751139993,-0.11866927752691
4.57542257993546,-0.11866927752691
4.58177990719516,-0.11866927752691
4.58692880782645,-0.11866927752691
4.59091666322394,-0.11866927752691
4.59378899731517,-0.11866927752691
4.59558954937603,-0.11866927752691
4.59636034399228,-0.11866927752691
4.59614175827898,-0.11866927752691
4.59497258646516,-0.11866927752691
4.5928901019471,-0.11866927752691
4.58993011690932,-0.11866927752691
4.5861270396086,-0.11866927752691
4.58151392941254,-0.11866927752691
4.57612254968082,-0.11866927752691
4.56998341857351,-0.11866927752691
4.56312585786783,-0.11866927752691
4.55557803986123,-0.11866927752691
4.54736703243596,-0.11866927752691
4.5385188423571,-0.11866927752691
4.52905845687328,-0.11866927752691
4.51900988368662,-0.11866927752691
4.50839618935591,-0.11866927752691
4.49723953619419,-0.11866927752691
4.48556121772004,-0.11866927752691
4.47338169271908,-0.11866927752691
4.4607206179702,-0.11866927752691
4.44759687968887,-0.11866927752691
4.43402862373782,-0.11866927752691
4.42003328465341,-0.11866927752691
4.40562761353406,-0.11866927752691
4.39082770483549,-0.11866927752691
4.37564902211539,-0.11866927752691
4.36010642276897,-0.11866927752691
4.34421418179471,-0.11866927752691
4.32798601462854,-0.11866927752691
4.31143509908271,-0.11866927752691
4.29457409642478,-0.11866927752691
4.27741517163014,-0.11866927752691
4.25997001284061,-0.11866927752691
4.24224985006021,-0.11866927752691
4.22426547311803,-0.11866927752691
4.20602724892689,-0.11866927752691
4.18754513806542,-0.11866927752691
4.16882871071008,3.67734849553803
4.15068776385312,3.67734849553803
4.13389430319076,3.67734849553803
4.11840197900523,3.67734849553803
4.10416580336767,3.67734849553803
4.0911421035454,3.67734849553803
4.07928847789637,3.67734849553803
4.06856375410333,3.67734849553803
4.05892794960524,3.67734849553803
4.05034223408865,3.67734849553803
4.04276889390766,3.67734849553803
4.03617129830614,3.67734849553803
4.03051386732198,3.67734849553803
4.02576204125863,3.67734849553803
4.02188225161505,3.67734849553803
4.01884189337077,3.67734849553803
4.0166092985288,3.67734849553803
4.01515371082433,3.67734849553803
4.01444526151316,3.67734849553803
4.01445494615892,3.67734849553803
4.01515460234374,3.67734849553803
4.01651688823206,3.67734849553803
4.01851526192224,3.67734849553803
4.02112396152581,3.67734849553803
4.02431798591829,3.67734849553803
4.02807307611055,3.67734849553803
4.0323656971936,3.67734849553803
4.03717302081369,3.67734849553803
4.04247290813867,3.67734849553803
4.04824389327995,3.67734849553803
4.0544651671378,3.67734849553803
4.06111656164103,3.67734849553803
4.06817853435488,3.67734849553803
4.07563215343369,3.67734849553803
4.08345908289762,3.67734849553803
4.09164156821489,3.67734849553803
4.10016242217305,3.67734849553803
4.10900501102503,3.67734849553803
4.11815324089725,3.67734849553803
4.12759154444881,3.67734849553803
4.13730486777221,3.67734849553803
4.14727865752729,3.67734849553803
4.15749884830147,3.67734849553803
4.1679518501901,3.67734849553803
4.17862453659188,3.67734849553803
4.18950423221504,3.67734849553803
4.2005787012906,3.67734849553803
4.21183613598988,3.67734849553803
4.2232651450435,3.67734849553803
4.2348547425601,3.67734849553803
4.24659433704289,3.67734849553803
4.25847372060277,3.67734849553803
4.27048305836676,3.67734849553803
4.28261287808088,3.67734849553803
4.29485405990665,3.67734849553803
4.30719782641037,3.67734849553803
4.31963573274469,3.67734849553803
4.33215965702167,3.67734849553803
4.34476179087683,3.67734849553803
4.35743463022352,3.67734849553803
4.37017096619678,3.67734849553803
4.38296387628613,3.67734849553803
4.39580671565629,3.67734849553803
4.40869310865509,3.67734849553803
4.42161694050739,3.67734849553803
4.43457234919406,3.67734849553803
4.44755371751468,3.67734849553803
4.46055566533279,3.67734849553803
4.4735730420021,3.67734849553803
4.48660091897231,3.67734849553803
4.49963458257277,3.67734849553803
4.5126695269723,3.67734849553803
4.52570144731332,3.67734849553803
4.53872623301828,3.67734849553803
4.55173996126655,3.67734849553803
4.56473889063939,3.67734849553803
4.57771945493097,3.67734849553803
4.59067825712307,3.67734849553803
4.6036120635212,3.67734849553803
4.61651779804954,3.67734849553803
4.62939253670239,3.67734849553803
4.64223350214945,3.67734849553803
4.65503805849246,3.67734849553803
4.6678037061704,3.67734849553803
4.68052807701077,3.67734849553803
4.69320892942403,3.67734849553803
4.70584414373866,3.67734849553803
4.71843171767396,3.67734849553803
4.73096976194777,3.67734849553803
4.74345649601653,3.67734849553803
4.75589024394464,3.67734849553803
4.76826943040049,3.67734849553803
4.78059257677626,3.67734849553803
4.79285829742876,1.05135103495473
4.80442668093482,1.05135103495473
4.81469356777925,1.05135103495473
4.82370974989068,1.05135103495473
4.83152405775865,1.05135103495473
4.83818343587691,1.05135103495473
4.84373301533314,1.05135103495473
4.8482161836481,1.05135103495473
4.85167465196395,1.05135103495473
4.85414851967858,1.05135103495473
4.85567633661949,1.05135103495473
4.8562951628479,1.05135103495473
4.85604062618072,1.05135103495473
4.85494697751492,1.05135103495473
4.85304714403626,1.05135103495473
4.85037278039125,1.05135103495473
4.84695431789864,1.05135103495473
4.84282101187398,1.05135103495473
4.83800098713826,1.05135103495473
4.83252128177903,1.05135103495473
4.82640788923008,1.05135103495473
4.81968579873323,1.05135103495473
4.81237903424353,1.05135103495473
4.80451069183709,1.05135103495473
4.79610297567824,1.05135103495473
4.78717723260116,1.05135103495473
4.77775398535843,1.05135103495473
4.76785296458771,1.05135103495473
4.75749313954524,1.05135103495473
4.7466927476535,1.05135103495473
4.73546932290838,1.05135103495473
4.72383972318941,1.05135103495473
4.71182015651536,1.05135103495473
4.69942620628543,1.05135103495473
4.68667285554519,1.05135103495473
4.67357451031457,1.05135103495473
4.66014502201414,1.05135103495473
4.64639770902417,1.05135103495473
4.63234537741014,1.05135103495473
4.61800034084648,1.05135103495473
4.60337443976975,1.05135103495473
4.58847905979074,1.05135103495473
4.57332514939425,1.05135103495473
4.55792323695392,1.05135103495473
4.54228344708868,1.05135103495473
4.52641551638612,1.05135103495473
4.51032880851741,1.05135103495473
4.49403232876711,1.05135103495473
4.47753473800065,1.05135103495473
4.46084436609121,1.05135103495473
4.44396922482686,1.05135103495473
4.42691702031811,1.05135103495473
4.40969516492535,1.05135103495473
4.39231078872445,1.05135103495473
4.37477075052889,1.05135103495473
4.35708164848515,1.05135103495473
4.33924983025827,1.05135103495473
4.3212814028232,1.05135103495473
4.30318224187749,1.05135103495473
4.28495800088972,1.05135103495473
4.26661411979821,1.05135103495473
4.24815583337312,1.05135103495473
4.22958817925542,1.05135103495473
4.21091600568509,1.05135103495473
4.19214397893061,1.05135103495473
4.17327659043149,1.05135103495473
4.15431816366483,1.05135103495473
4.13527286074678,1.05135103495473
4.1161446887792,1.05135103495473
4.0969375059513,1.05135103495473
4.07765502740605,1.05135103495473
4.05830083088022,1.05135103495473
4.03887836212718,1.05135103495473
4.01939094013066,1.05135103495473
3.99984176211779,1.05135103495473
3.98023390837921,1.05135103495473
3.96057034690367,1.05135103495473
3.94085393783462,1.05135103495473
3.92108743775536,1.05135103495473
3.90127350380989,1.05135103495473
3.88141469766544,1.05135103495473
3.86151348932328,1.05135103495473
3.84157226078339,1.05135103495473
3.82159330956897,1.05135103495473
3.80157885211616,1.05135103495473
3.78153102703427,1.05135103495473
3.76145189824159,1.05135103495473
3.74134345798169,1.05135103495473
3.72120762972492,1.05135103495473
3.70104627095954,1.05135103495473
3.68086117587689,1.05135103495473
3.66065407795476,-0.710543476078657
3.64038611071124,-0.710543476078657
3.62002017950207,-0.710543476078657
3.59956050799369,-0.710543476078657
3.5790111603582,-0.710543476078657
3.55837604758416,-0.710543476078657
3.53765893354336,-0.710543476078657
3.51686344082326,-0.710543476078657
3.49599305633411,-0.710543476078657
3.4750511366998,-0.710543476078657
3.45404091344081,-0.710543476078657
3.43296549795753,-0.710543476078657
3.41182788632171,-0.710543476078657
3.39063096388376,-0.710543476078657
3.36937750970301,-0.710543476078657
3.348070200808,-0.710543476078657
3.32671161629352,-0.710543476078657
3.30530424126086,-0.710543476078657
3.28385047060741,-0.710543476078657
3.26235261267175,-0.710543476078657
3.24081289273974,-0.710543476078657
3.21923345641738,-0.710543476078657
3.19761637287559,-0.710543476078657
3.17596363797206,-0.710543476078657
3.1542771772551,-0.710543476078657
3.13255884885424,-0.710543476078657
3.11081044626209,-0.710543476078657
3.08903370101182,-0.710543476078657
3.06723028525457,-0.710543476078657
3.04540181424068,-0.710543476078657
3.02354984870883,-0.710543476078657
3.0016758971867,-0.710543476078657
2.97978141820681,-0.710543476078657
2.95786782244106,-0.710543476078657
2.93593647475722,-0.710543476078657
2.91398869620076,-0.710543476078657
2.89202576590495,-0.710543476078657
2.87004892293235,-0.710543476078657
2.84805936805049,-0.710543476078657
2.82605826544469,-0.710543476078657
2.80404674437043,-0.710543476078657
2.78202590074816,-0.710543476078657
2.75999679870279,3.06583248651879
2.7387575848155,3.06583248651879
2.71907260910135,3.06583248651879
2.70089310370317,3.06583248651879
2.68417143949978,3.06583248651879
2.66886107700892,3.06583248651879
2.65491652172882,3.06583248651879
2.64229328370497,3.06583248651879
2.63094784109861,3.06583248651879
2.62083760752464,3.06583248651879
2.61192090291955,3.06583248651879
2.60415692769497,-0.305545590215251
2.59662337244194,-0.305545590215251
2.5884421759843,-0.305545590215251
2.57963878840248,-0.305545590215251
2.57023766649603,-0.305545590215251
2.56026231265268,-0.305545590215251
2.54973531220286,-0.305545590215251
2.53867836931857,-0.305545590215251
2.52711234151315,-0.305545590215251
2.51505727279629,-0.305545590215251
2.50253242553693,-0.305545590215251
2.48955631108393,-0.305545590215251
2.47614671919335,-0.305545590215251
2.46232074630864,-0.305545590215251
2.44809482273845,-0.305545590215251
2.43348473877531,-0.305545590215251
2.41850566979635,-0.305545590215251
2.40317220038592,-0.305545590215251
2.38749834751828,-0.305545590215251
2.37149758283727,-0.305545590215251
2.35518285406816,-0.305545590215251
2.33856660559569,-0.305545590215251
2.32166079824109,-0.305545590215251
2.30447692826926,-0.305545590215251
2.28702604565662,-0.305545590215251
2.26931877164835,-0.305545590215251
2.25136531563317,-0.305545590215251
2.23317549136237,-0.305545590215251
2.21475873253897,-0.305545590215251
2.19612410780178,-0.00639128669255173
2.17726982228366,-0.00639128669255173
2.15819417433034,-0.00639128669255173
2.13890584376832,-0.00639128669255173
2.11941317008565,-0.00639128669255173
2.0997241657768,-0.00639128669255173
2.07984652916433,-0.00639128669255173
2.05978765671779,-0.00639128669255173
2.03955465488965,-0.00639128669255173
2.01915435148706,-0.00639128669255173
1.99859330659779,-0.00639128669255173
1.97787782308768,-0.00639128669255173
1.95701395668664,-0.00639128669255173
1.93600752567897,-0.00639128669255173
1.91486412021387,-0.00639128669255173
1.89358911125084,-0.00639128669255173
1.87218765915434,-0.00639128669255173
1.85066472195144,-0.00639128669255173
1.82902506326569,-0.00639128669255173
1.8072732599399,-0.00639128669255173
1.78541370936008,-0.00639128669255173
1.76345063649215,-0.00639128669255173
1.74138810064278,-0.00639128669255173
1.71923000195512,-0.00639128669255173
1.69698008764987,-0.00639128669255173
1.6746419580216,-0.00639128669255173
1.65221907220002,-0.00639128669255173
1.62971475368528,-0.00639128669255173
1.60713219566632,-0.00639128669255173
1.58447446613064,-0.00639128669255173
1.56174451277377,-0.00639128669255173
1.53894516771616,-0.00639128669255173
1.51607915203531,-0.00639128669255173
1.49314908011999,-0.00639128669255173
1.47015746385394,-0.00639128669255173
1.44710671663542,-0.00639128669255173
1.42399915723921,-0.00639128669255173
1.40083701352723,-0.00639128669255173
1.37762242601365,-0.00639128669255173
1.35435745129025,-0.00639128669255173
1.33104406531751,-0.00639128669255173
1.30768416658665,-0.00639128669255173
1.28427957915779,-0.00639128669255173
1.26083205557894,-0.00639128669255173
1.23734327969063,-0.00639128669255173
1.21381486932057,-0.00639128669255173
1.19024837887279,-0.00639128669255173
1.16664530181517,-0.00639128669255173
1.14300707306965,-0.00639128669255173
1.11933507130865,-0.00639128669255173
1.09563062116164,-0.00639128669255173
1.07189499533516,-0.00639128669255173
1.0481294166499,-0.00639128669255173
1.02433505999794,-0.00639128669255173
1.0005130542234,-0.00639128669255173
0.976664483929475,-0.00639128669255173
0.952790391214724,-0.00639128669255173
0.928891777341486,-0.00639128669255173
0.904969604339048,-0.00639128669255173
0.881024796544136,-0.00639128669255173
0.857058242081271,-0.00639128669255173
0.833070794285335,-0.00639128669255173
0.809063273068689,-0.00639128669255173
0.785036466235001,-0.00639128669255173
0.760991130742019,-0.00639128669255173
0.736927993915271,0.360939624849802
0.712891837500818,0.360939624849802
0.688927088924317,0.360939624849802
0.665034066303477,0.360939624849802
0.641213289805866,0.360939624849802
0.617465496527189,0.360939624849802
0.593791658098831,0.360939624849802
0.570193001538001,0.360939624849802
0.546671033977951,0.360939624849802
0.523227572075159,0.360939624849802
0.499864777097741,0.360939624849802
0.476585196971025,0.360939624849802
0.453391816916528,0.360939624849802
0.43028812080302,0.360939624849802
0.407278165983142,0.360939624849802
0.384366675288773,0.360939624849802
0.361559151113338,0.360939624849802
0.338862018287028,0.360939624849802
0.316282805014278,0.360939624849802
0.293830374910482,0.360939624849802
0.271515228833707,0.360939624849802
0.249349903913029,0.360939624849802
0.227349510939731,0.360939624849802
0.205532473735018,0.360939624849802
0.183921572044713,0.360939624849802
0.162545456336736,0.360939624849802
0.141440926476195,0.360939624849802
0.120656508602427,0.360939624849802
0.100258374814708,-0.923630364854819
0.0822434963137605,-0.923630364854819
0.0690670796014197,-0.923630364854819
0.0614854825919659,-0.923630364854819
0.0599931484057122,-0.923630364854819
0.0645110601828826,-0.923630364854819
0.0743395303628944,-0.923630364854819
0.0884410446703669,-0.923630364854819
0.10576466765652,-0.923630364854819
0.125412532858094,-0.923630364854819
0.146672901187159,-0.923630364854819
0.168997181904394,-0.923630364854819
0.191965202596122,-0.923630364854819
0.215254249428866,-0.923630364854819
0.238615014762396,-0.923630364854819
0.261853748993528,-0.923630364854819
0.284819171212563,-0.923630364854819
0.307392842385235,-0.923630364854819
0.329482018826978,-0.923630364854819
0.351014282940404,-0.923630364854819
0.371933457250608,-0.923630364854819
0.39219645532522,-0.923630364854819
0.41177082519396,-0.923630364854819
0.430632811173032,-0.923630364854819
0.448765808642368,-0.923630364854819
0.466159120273155,-0.923630364854819
0.482806946148555,-0.923630364854819
0.498707557303333,-0.923630364854819
0.513862614537782,-0.923630364854819
0.52827660336357,-0.923630364854819
0.54195636258597,-0.923630364854819
0.554910688988144,-0.923630364854819
0.567150004324163,-0.923630364854819
0.578686073676803,-0.923630364854819
0.589531766426135,-0.923630364854819
0.599700852773425,-0.923630364854819
0.609207830093079,-0.923630364854819
0.618067774432343,-0.923630364854819
0.626296213309884,-0.923630364854819
0.633909016629494,-0.923630364854819
0.640922303060474,-0.923630364854819
0.647352359670304,-0.923630364854819
0.653215572948861,-0.923630364854819
0.658528369653462,-0.923630364854819
0.663307166143089,-0.923630364854819
0.667568325068219,-0.923630364854819
0.671328118447556,-0.923630364854819
0.67460269630096,-0.923630364854819
0.677408060123627,-0.923630364854819
0.679760040584398,-0.923630364854819
0.68167427891378,-0.923630364854819
0.683166211517589,-0.923630364854819
0.684251057412143,-0.923630364854819
0.684943808128241,-0.923630364854819
0.685259219775192,-0.923630364854819
0.685211806994123,-0.923630364854819
0.684815838562473,-0.923630364854819
0.684085334439926,-0.923630364854819
0.683034064070564,-0.923630364854819
0.681675545777375,-0.923630364854819
0.680023047103827,-0.923630364854819
0.678089585973396,-0.923630364854819
0.675887932552136,-0.923630364854819
